ORDER_DATE,USER_NM,DESIGNATION,DESIGNATION_REPORT_TO,Path,METRIC_TYPE,VALUE
2024-11-01,Sales_User_30,TSI,ASM North,2,Achieved,712000
2024-11-01,Sales_User_30,TSI,ASM North,3,Incentive,35600
2024-12-01,Sales_User_30,TSI,ASM North,1,Target,800000
2024-12-01,Sales_User_30,TSI,ASM North,2,Achieved,952000
2024-12-01,Sales_User_30,TSI,ASM North,3,Incentive,76160
2025-01-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-01-01,Sales_User_30,TSI,ASM North,2,Achieved,680000
2025-01-01,Sales_User_30,TSI,ASM North,3,Incentive,34000
2025-02-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-02-01,Sales_User_30,TSI,ASM North,2,Achieved,888000
2025-02-01,Sales_User_30,TSI,ASM North,3,Incentive,71040
2025-03-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-03-01,Sales_User_30,TSI,ASM North,2,Achieved,927999
2025-03-01,Sales_User_30,TSI,ASM North,3,Incentive,74239
2025-04-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-04-01,Sales_User_30,TSI,ASM North,2,Achieved,848000
2025-04-01,Sales_User_30,TSI,ASM North,3,Incentive,67840
2025-05-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-05-01,Sales_User_30,TSI,ASM North,2,Achieved,784000
2025-05-01,Sales_User_30,TSI,ASM North,3,Incentive,39200
2025-06-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-06-01,Sales_User_30,TSI,ASM North,2,Achieved,760000
2025-06-01,Sales_User_30,TSI,ASM North,3,Incentive,38000
2025-07-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-07-01,Sales_User_30,TSI,ASM North,2,Achieved,728000
2025-07-01,Sales_User_30,TSI,ASM North,3,Incentive,36400
2025-08-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-08-01,Sales_User_30,TSI,ASM North,2,Achieved,1008000
2025-08-01,Sales_User_30,TSI,ASM North,3,Incentive,120960
2025-09-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-09-01,Sales_User_30,TSI,ASM North,2,Achieved,960000
2025-09-01,Sales_User_30,TSI,ASM North,3,Incentive,115200
2025-10-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-10-01,Sales_User_30,TSI,ASM North,2,Achieved,1024000
2025-10-01,Sales_User_30,TSI,ASM North,3,Incentive,122880
2025-11-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-11-01,Sales_User_30,TSI,ASM North,2,Achieved,616000
2025-11-01,Sales_User_30,TSI,ASM North,3,Incentive,0
2025-12-01,Sales_User_30,TSI,ASM North,1,Target,800000
2025-12-01,Sales_User_30,TSI,ASM North,2,Achieved,911999
2025-12-01,Sales_User_30,TSI,ASM North,3,Incentive,72959
2024-01-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-01-01,Sales_User_31,SO,ASM South,2,Achieved,756000
2024-01-01,Sales_User_31,SO,ASM South,3,Incentive,90720
2024-02-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-02-01,Sales_User_31,SO,ASM South,2,Achieved,486000
2024-02-01,Sales_User_31,SO,ASM South,3,Incentive,24300
2024-03-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-03-01,Sales_User_31,SO,ASM South,2,Achieved,444000
2024-03-01,Sales_User_31,SO,ASM South,3,Incentive,0
2024-04-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-04-01,Sales_User_31,SO,ASM South,2,Achieved,683999
2024-04-01,Sales_User_31,SO,ASM South,3,Incentive,54719
2024-05-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-05-01,Sales_User_31,SO,ASM South,2,Achieved,624000
2024-05-01,Sales_User_31,SO,ASM South,3,Incentive,49920
2024-06-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-06-01,Sales_User_31,SO,ASM South,2,Achieved,726000
2024-06-01,Sales_User_31,SO,ASM South,3,Incentive,87120
2024-07-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-07-01,Sales_User_31,SO,ASM South,2,Achieved,468000
2024-07-01,Sales_User_31,SO,ASM South,3,Incentive,0
2024-08-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-08-01,Sales_User_31,SO,ASM South,2,Achieved,708000
2024-08-01,Sales_User_31,SO,ASM South,3,Incentive,56640
2024-09-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-09-01,Sales_User_31,SO,ASM South,2,Achieved,491999
2024-09-01,Sales_User_31,SO,ASM South,3,Incentive,24599
2024-10-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-10-01,Sales_User_31,SO,ASM South,2,Achieved,480000
2024-10-01,Sales_User_31,SO,ASM South,3,Incentive,24000
2024-11-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-11-01,Sales_User_31,SO,ASM South,2,Achieved,480000
2024-11-01,Sales_User_31,SO,ASM South,3,Incentive,24000
2024-12-01,Sales_User_31,SO,ASM South,1,Target,600000
2024-12-01,Sales_User_31,SO,ASM South,2,Achieved,714000
2024-12-01,Sales_User_31,SO,ASM South,3,Incentive,57120
2025-01-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-01-01,Sales_User_31,SO,ASM South,2,Achieved,660000
2025-01-01,Sales_User_31,SO,ASM South,3,Incentive,52800
2025-02-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-02-01,Sales_User_31,SO,ASM South,2,Achieved,606000
2025-02-01,Sales_User_31,SO,ASM South,3,Incentive,48480
2025-03-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-03-01,Sales_User_31,SO,ASM South,2,Achieved,552000
2025-03-01,Sales_User_31,SO,ASM South,3,Incentive,27600
2025-04-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-04-01,Sales_User_31,SO,ASM South,2,Achieved,738000
2025-04-01,Sales_User_31,SO,ASM South,3,Incentive,88560
2025-05-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-05-01,Sales_User_31,SO,ASM South,2,Achieved,564000
2025-05-01,Sales_User_31,SO,ASM South,3,Incentive,28200
2025-06-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-06-01,Sales_User_31,SO,ASM South,2,Achieved,714000
2025-06-01,Sales_User_31,SO,ASM South,3,Incentive,57120
2025-07-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-07-01,Sales_User_31,SO,ASM South,2,Achieved,576000
2025-07-01,Sales_User_31,SO,ASM South,3,Incentive,28800
2025-08-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-08-01,Sales_User_31,SO,ASM South,2,Achieved,558000
2025-08-01,Sales_User_31,SO,ASM South,3,Incentive,27900
2025-09-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-09-01,Sales_User_31,SO,ASM South,2,Achieved,588000
2025-09-01,Sales_User_31,SO,ASM South,3,Incentive,29400
2025-10-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-10-01,Sales_User_31,SO,ASM South,2,Achieved,528000
2025-10-01,Sales_User_31,SO,ASM South,3,Incentive,26400
2025-11-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-11-01,Sales_User_31,SO,ASM South,2,Achieved,690000
2025-11-01,Sales_User_31,SO,ASM South,3,Incentive,55200
2025-12-01,Sales_User_31,SO,ASM South,1,Target,600000
2025-12-01,Sales_User_31,SO,ASM South,2,Achieved,600000
2025-12-01,Sales_User_31,SO,ASM South,3,Incentive,48000
2024-01-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-01-01,Sales_User_32,SO,ASM West,2,Achieved,504000
2024-01-01,Sales_User_32,SO,ASM West,3,Incentive,25200
2024-02-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-02-01,Sales_User_32,SO,ASM West,2,Achieved,744000
2024-02-01,Sales_User_32,SO,ASM West,3,Incentive,89280
2024-03-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-03-01,Sales_User_32,SO,ASM West,2,Achieved,558000
2024-03-01,Sales_User_32,SO,ASM West,3,Incentive,27900
2024-04-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-04-01,Sales_User_32,SO,ASM West,2,Achieved,618000
2024-04-01,Sales_User_32,SO,ASM West,3,Incentive,49440
2024-05-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-05-01,Sales_User_32,SO,ASM West,2,Achieved,744000
2024-05-01,Sales_User_32,SO,ASM West,3,Incentive,89280
2024-06-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-06-01,Sales_User_32,SO,ASM West,2,Achieved,642000
2024-06-01,Sales_User_32,SO,ASM West,3,Incentive,51360
2024-07-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-07-01,Sales_User_32,SO,ASM West,2,Achieved,462000
2024-07-01,Sales_User_32,SO,ASM West,3,Incentive,0
2024-08-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-08-01,Sales_User_32,SO,ASM West,2,Achieved,756000
2024-08-01,Sales_User_32,SO,ASM West,3,Incentive,90720
2024-09-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-09-01,Sales_User_32,SO,ASM West,2,Achieved,648000
2024-09-01,Sales_User_32,SO,ASM West,3,Incentive,51840
2024-10-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-10-01,Sales_User_32,SO,ASM West,2,Achieved,540000
2024-10-01,Sales_User_32,SO,ASM West,3,Incentive,27000
2024-11-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-11-01,Sales_User_32,SO,ASM West,2,Achieved,468000
2024-11-01,Sales_User_32,SO,ASM West,3,Incentive,0
2024-12-01,Sales_User_32,SO,ASM West,1,Target,600000
2024-12-01,Sales_User_32,SO,ASM West,2,Achieved,708000
2024-12-01,Sales_User_32,SO,ASM West,3,Incentive,56640
2025-01-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-01-01,Sales_User_32,SO,ASM West,2,Achieved,642000
2025-01-01,Sales_User_32,SO,ASM West,3,Incentive,51360
2025-02-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-02-01,Sales_User_32,SO,ASM West,2,Achieved,612000
2025-02-01,Sales_User_32,SO,ASM West,3,Incentive,48960
2025-03-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-03-01,Sales_User_32,SO,ASM West,2,Achieved,744000
2025-03-01,Sales_User_32,SO,ASM West,3,Incentive,89280
2025-04-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-04-01,Sales_User_32,SO,ASM West,2,Achieved,702000
2025-04-01,Sales_User_32,SO,ASM West,3,Incentive,56160
2025-05-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-05-01,Sales_User_32,SO,ASM West,2,Achieved,474000
2025-05-01,Sales_User_32,SO,ASM West,3,Incentive,0
2025-06-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-06-01,Sales_User_32,SO,ASM West,2,Achieved,534000
2025-06-01,Sales_User_32,SO,ASM West,3,Incentive,26700
2025-07-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-07-01,Sales_User_32,SO,ASM West,2,Achieved,510000
2025-07-01,Sales_User_32,SO,ASM West,3,Incentive,25500
2025-08-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-08-01,Sales_User_32,SO,ASM West,2,Achieved,690000
2025-08-01,Sales_User_32,SO,ASM West,3,Incentive,55200
2025-09-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-09-01,Sales_User_32,SO,ASM West,2,Achieved,432000
2025-09-01,Sales_User_32,SO,ASM West,3,Incentive,0
2025-10-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-10-01,Sales_User_32,SO,ASM West,2,Achieved,624000
2025-10-01,Sales_User_32,SO,ASM West,3,Incentive,49920
2025-11-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-11-01,Sales_User_32,SO,ASM West,2,Achieved,696000
2025-11-01,Sales_User_32,SO,ASM West,3,Incentive,55680
2025-12-01,Sales_User_32,SO,ASM West,1,Target,600000
2025-12-01,Sales_User_32,SO,ASM West,2,Achieved,738000
2025-12-01,Sales_User_32,SO,ASM West,3,Incentive,88560
2024-01-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-01-01,Sales_User_33,TSI,ASM East,2,Achieved,728000
2024-01-01,Sales_User_33,TSI,ASM East,3,Incentive,36400
2024-02-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-02-01,Sales_User_33,TSI,ASM East,2,Achieved,952000
2024-02-01,Sales_User_33,TSI,ASM East,3,Incentive,76160
2024-03-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-03-01,Sales_User_33,TSI,ASM East,2,Achieved,616000
2024-03-01,Sales_User_33,TSI,ASM East,3,Incentive,0
2024-04-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-04-01,Sales_User_33,TSI,ASM East,2,Achieved,968000
2024-04-01,Sales_User_33,TSI,ASM East,3,Incentive,116160
2024-05-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-05-01,Sales_User_33,TSI,ASM East,2,Achieved,624000
2024-05-01,Sales_User_33,TSI,ASM East,3,Incentive,0
2024-06-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-06-01,Sales_User_33,TSI,ASM East,2,Achieved,752000
2024-06-01,Sales_User_33,TSI,ASM East,3,Incentive,37600
2024-07-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-07-01,Sales_User_33,TSI,ASM East,2,Achieved,944000
2024-07-01,Sales_User_33,TSI,ASM East,3,Incentive,75520
2024-08-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-08-01,Sales_User_33,TSI,ASM East,2,Achieved,632000
2024-08-01,Sales_User_33,TSI,ASM East,3,Incentive,0
2024-09-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-09-01,Sales_User_33,TSI,ASM East,2,Achieved,672000
2024-09-01,Sales_User_33,TSI,ASM East,3,Incentive,33600
2024-10-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-10-01,Sales_User_33,TSI,ASM East,2,Achieved,903999
2024-10-01,Sales_User_33,TSI,ASM East,3,Incentive,72319
2024-11-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-11-01,Sales_User_33,TSI,ASM East,2,Achieved,903999
2024-11-01,Sales_User_33,TSI,ASM East,3,Incentive,72319
2024-12-01,Sales_User_33,TSI,ASM East,1,Target,800000
2024-12-01,Sales_User_33,TSI,ASM East,2,Achieved,864000
2024-12-01,Sales_User_33,TSI,ASM East,3,Incentive,69120
2025-01-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-01-01,Sales_User_33,TSI,ASM East,2,Achieved,896000
2025-01-01,Sales_User_33,TSI,ASM East,3,Incentive,71680
2025-02-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-02-01,Sales_User_33,TSI,ASM East,2,Achieved,824000
2025-02-01,Sales_User_33,TSI,ASM East,3,Incentive,65920
2025-03-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-03-01,Sales_User_33,TSI,ASM East,2,Achieved,680000
2025-03-01,Sales_User_33,TSI,ASM East,3,Incentive,34000
2025-04-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-04-01,Sales_User_33,TSI,ASM East,2,Achieved,728000
2025-04-01,Sales_User_33,TSI,ASM East,3,Incentive,36400
2025-05-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-05-01,Sales_User_33,TSI,ASM East,2,Achieved,648000
2025-05-01,Sales_User_33,TSI,ASM East,3,Incentive,32400
2025-06-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-06-01,Sales_User_33,TSI,ASM East,2,Achieved,1000000
2025-06-01,Sales_User_33,TSI,ASM East,3,Incentive,120000
2025-07-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-07-01,Sales_User_33,TSI,ASM East,2,Achieved,840000
2025-07-01,Sales_User_33,TSI,ASM East,3,Incentive,67200
2025-08-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-08-01,Sales_User_33,TSI,ASM East,2,Achieved,752000
2025-08-01,Sales_User_33,TSI,ASM East,3,Incentive,37600
2025-09-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-09-01,Sales_User_33,TSI,ASM East,2,Achieved,784000
2025-09-01,Sales_User_33,TSI,ASM East,3,Incentive,39200
2025-10-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-10-01,Sales_User_33,TSI,ASM East,2,Achieved,1016000
2025-10-01,Sales_User_33,TSI,ASM East,3,Incentive,121920
2025-11-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-11-01,Sales_User_33,TSI,ASM East,2,Achieved,632000
2025-11-01,Sales_User_33,TSI,ASM East,3,Incentive,0
2025-12-01,Sales_User_33,TSI,ASM East,1,Target,800000
2025-12-01,Sales_User_33,TSI,ASM East,2,Achieved,840000
2025-12-01,Sales_User_33,TSI,ASM East,3,Incentive,67200
2024-01-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-01-01,Sales_User_34,SO,ASM East,2,Achieved,600000
2024-01-01,Sales_User_34,SO,ASM East,3,Incentive,48000
2024-02-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-02-01,Sales_User_34,SO,ASM East,2,Achieved,642000
2024-02-01,Sales_User_34,SO,ASM East,3,Incentive,51360
2024-03-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-03-01,Sales_User_34,SO,ASM East,2,Achieved,426000
2024-03-01,Sales_User_34,SO,ASM East,3,Incentive,0
2024-04-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-04-01,Sales_User_34,SO,ASM East,2,Achieved,732000
2024-04-01,Sales_User_34,SO,ASM East,3,Incentive,87840
2024-05-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-05-01,Sales_User_34,SO,ASM East,2,Achieved,756000
2024-05-01,Sales_User_34,SO,ASM East,3,Incentive,90720
2024-06-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-06-01,Sales_User_34,SO,ASM East,2,Achieved,624000
2024-06-01,Sales_User_34,SO,ASM East,3,Incentive,49920
2024-07-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-07-01,Sales_User_34,SO,ASM East,2,Achieved,672000
2024-07-01,Sales_User_34,SO,ASM East,3,Incentive,53760
2024-08-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-08-01,Sales_User_34,SO,ASM East,2,Achieved,750000
2024-08-01,Sales_User_34,SO,ASM East,3,Incentive,90000
2024-09-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-09-01,Sales_User_34,SO,ASM East,2,Achieved,672000
2024-09-01,Sales_User_34,SO,ASM East,3,Incentive,53760
2024-10-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-10-01,Sales_User_34,SO,ASM East,2,Achieved,474000
2024-10-01,Sales_User_34,SO,ASM East,3,Incentive,0
2024-11-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-11-01,Sales_User_34,SO,ASM East,2,Achieved,630000
2024-11-01,Sales_User_34,SO,ASM East,3,Incentive,50400
2024-12-01,Sales_User_34,SO,ASM East,1,Target,600000
2024-12-01,Sales_User_34,SO,ASM East,2,Achieved,636000
2024-12-01,Sales_User_34,SO,ASM East,3,Incentive,50880
2025-01-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-01-01,Sales_User_34,SO,ASM East,2,Achieved,570000
2025-01-01,Sales_User_34,SO,ASM East,3,Incentive,28500
2025-02-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-02-01,Sales_User_34,SO,ASM East,2,Achieved,683999
2025-02-01,Sales_User_34,SO,ASM East,3,Incentive,54719
2025-03-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-03-01,Sales_User_34,SO,ASM East,2,Achieved,756000
2025-03-01,Sales_User_34,SO,ASM East,3,Incentive,90720
2025-04-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-04-01,Sales_User_34,SO,ASM East,2,Achieved,756000
2025-04-01,Sales_User_34,SO,ASM East,3,Incentive,90720
2025-05-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-05-01,Sales_User_34,SO,ASM East,2,Achieved,582000
2025-05-01,Sales_User_34,SO,ASM East,3,Incentive,29100
2025-06-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-06-01,Sales_User_34,SO,ASM East,2,Achieved,462000
2025-06-01,Sales_User_34,SO,ASM East,3,Incentive,0
2025-07-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-07-01,Sales_User_34,SO,ASM East,2,Achieved,774000
2025-07-01,Sales_User_34,SO,ASM East,3,Incentive,92880
2025-08-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-08-01,Sales_User_34,SO,ASM East,2,Achieved,720000
2025-08-01,Sales_User_34,SO,ASM East,3,Incentive,86400
2025-09-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-09-01,Sales_User_34,SO,ASM East,2,Achieved,462000
2025-09-01,Sales_User_34,SO,ASM East,3,Incentive,0
2025-10-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-10-01,Sales_User_34,SO,ASM East,2,Achieved,750000
2025-10-01,Sales_User_34,SO,ASM East,3,Incentive,90000
2025-11-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-11-01,Sales_User_34,SO,ASM East,2,Achieved,732000
2025-11-01,Sales_User_34,SO,ASM East,3,Incentive,87840
2025-12-01,Sales_User_34,SO,ASM East,1,Target,600000
2025-12-01,Sales_User_34,SO,ASM East,2,Achieved,606000
2025-12-01,Sales_User_34,SO,ASM East,3,Incentive,48480
2024-01-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-01-01,Sales_User_35,SO,ASM South,2,Achieved,630000
2024-01-01,Sales_User_35,SO,ASM South,3,Incentive,50400
2024-02-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-02-01,Sales_User_35,SO,ASM South,2,Achieved,564000
2024-02-01,Sales_User_35,SO,ASM South,3,Incentive,28200
2024-03-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-03-01,Sales_User_35,SO,ASM South,2,Achieved,438000
2024-03-01,Sales_User_35,SO,ASM South,3,Incentive,0
2024-04-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-04-01,Sales_User_35,SO,ASM South,2,Achieved,540000
2024-04-01,Sales_User_35,SO,ASM South,3,Incentive,27000
2024-05-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-05-01,Sales_User_35,SO,ASM South,2,Achieved,708000
2024-05-01,Sales_User_35,SO,ASM South,3,Incentive,56640
2024-06-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-06-01,Sales_User_35,SO,ASM South,2,Achieved,420000
2024-06-01,Sales_User_35,SO,ASM South,3,Incentive,0
2024-07-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-07-01,Sales_User_35,SO,ASM South,2,Achieved,540000
2024-07-01,Sales_User_35,SO,ASM South,3,Incentive,27000
2024-08-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-08-01,Sales_User_35,SO,ASM South,2,Achieved,564000
2024-08-01,Sales_User_35,SO,ASM South,3,Incentive,28200
2024-09-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-09-01,Sales_User_35,SO,ASM South,2,Achieved,612000
2024-09-01,Sales_User_35,SO,ASM South,3,Incentive,48960
2024-10-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-10-01,Sales_User_35,SO,ASM South,2,Achieved,750000
2024-10-01,Sales_User_35,SO,ASM South,3,Incentive,90000
2024-11-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-11-01,Sales_User_35,SO,ASM South,2,Achieved,546000
2024-11-01,Sales_User_35,SO,ASM South,3,Incentive,27300
2024-12-01,Sales_User_35,SO,ASM South,1,Target,600000
2024-12-01,Sales_User_35,SO,ASM South,2,Achieved,546000
2024-12-01,Sales_User_35,SO,ASM South,3,Incentive,27300
2025-01-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-01-01,Sales_User_35,SO,ASM South,2,Achieved,683999
2025-01-01,Sales_User_35,SO,ASM South,3,Incentive,54719
2025-02-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-02-01,Sales_User_35,SO,ASM South,2,Achieved,582000
2025-02-01,Sales_User_35,SO,ASM South,3,Incentive,29100
2025-03-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-03-01,Sales_User_35,SO,ASM South,2,Achieved,498000
2025-03-01,Sales_User_35,SO,ASM South,3,Incentive,24900
2025-04-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-04-01,Sales_User_35,SO,ASM South,2,Achieved,582000
2025-04-01,Sales_User_35,SO,ASM South,3,Incentive,29100
2025-05-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-05-01,Sales_User_35,SO,ASM South,2,Achieved,468000
2025-05-01,Sales_User_35,SO,ASM South,3,Incentive,0
2025-06-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-06-01,Sales_User_35,SO,ASM South,2,Achieved,486000
2025-06-01,Sales_User_35,SO,ASM South,3,Incentive,24300
2025-07-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-07-01,Sales_User_35,SO,ASM South,2,Achieved,600000
2025-07-01,Sales_User_35,SO,ASM South,3,Incentive,48000
2025-08-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-08-01,Sales_User_35,SO,ASM South,2,Achieved,570000
2025-08-01,Sales_User_35,SO,ASM South,3,Incentive,28500
2025-09-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-09-01,Sales_User_35,SO,ASM South,2,Achieved,750000
2025-09-01,Sales_User_35,SO,ASM South,3,Incentive,90000
2025-10-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-10-01,Sales_User_35,SO,ASM South,2,Achieved,552000
2025-10-01,Sales_User_35,SO,ASM South,3,Incentive,27600
2025-11-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-11-01,Sales_User_35,SO,ASM South,2,Achieved,630000
2025-11-01,Sales_User_35,SO,ASM South,3,Incentive,50400
2025-12-01,Sales_User_35,SO,ASM South,1,Target,600000
2025-12-01,Sales_User_35,SO,ASM South,2,Achieved,648000
2025-12-01,Sales_User_35,SO,ASM South,3,Incentive,51840
2024-01-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-01-01,Sales_User_36,SO,ASM East,2,Achieved,426000
2024-01-01,Sales_User_36,SO,ASM East,3,Incentive,0
2024-02-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-02-01,Sales_User_36,SO,ASM East,2,Achieved,660000
2024-02-01,Sales_User_36,SO,ASM East,3,Incentive,52800
2024-03-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-03-01,Sales_User_36,SO,ASM East,2,Achieved,486000
2024-03-01,Sales_User_36,SO,ASM East,3,Incentive,24300
2024-04-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-04-01,Sales_User_36,SO,ASM East,2,Achieved,768000
2024-04-01,Sales_User_36,SO,ASM East,3,Incentive,92160
2024-05-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-05-01,Sales_User_36,SO,ASM East,2,Achieved,474000
2024-05-01,Sales_User_36,SO,ASM East,3,Incentive,0
2024-06-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-06-01,Sales_User_36,SO,ASM East,2,Achieved,570000
2024-06-01,Sales_User_36,SO,ASM East,3,Incentive,28500
2024-07-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-07-01,Sales_User_36,SO,ASM East,2,Achieved,450000
2024-07-01,Sales_User_36,SO,ASM East,3,Incentive,0
2024-08-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-08-01,Sales_User_36,SO,ASM East,2,Achieved,780000
2024-08-01,Sales_User_36,SO,ASM East,3,Incentive,93600
2024-09-01,Sales_User_36,SO,ASM East,1,Target,600000
2024-09-01,Sales_User_36,SO,ASM East,2,Achieved,600000
2024-09-01,Sales_User_36,SO,ASM East,3,Incentive,48000
